id,cwe,cwe_name,label,code
VULN-CWE190-019,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_18(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-019,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_18(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-020,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_19(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-020,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_19(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-021,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_20(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-021,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_20(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-022,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_21(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-022,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_21(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-023,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_22(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-023,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_22(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-024,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_23(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-024,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_23(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-025,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_24(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-025,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_24(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-026,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_25(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-026,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_25(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-027,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_26(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-027,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_26(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-028,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_27(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-028,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_27(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-029,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_28(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-029,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_28(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-030,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_29(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-030,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_29(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-031,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_30(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-031,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_30(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-032,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_31(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-032,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_31(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-033,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_32(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-033,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_32(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-034,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_33(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-034,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_33(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
VULN-CWE190-035,CWE-190,Integer Overflow in Allocation Calculation,1,"
void* alloc_grid_unsafe_34(unsigned int width, unsigned int height) {
    // Arithmetic overflow in width * height without check
    size_t size = width * height * sizeof(int);
    return malloc(size);
}
"
SEC-CWE190-035,CWE-190,Checked Integer Multiplication for Safe Allocation,0,"
void* alloc_grid_safe_34(unsigned int width, unsigned int height) {
    if (width == 0 || height == 0) return NULL;
    // Check overflow before multiplication
    if (width > UINT_MAX / height) return NULL;
    size_t total_elements = (size_t)width * height;
    if (total_elements > SIZE_MAX / sizeof(int)) return NULL;
    return malloc(total_elements * sizeof(int));
}
"
